temperature,humidity,speed,power
0.46,0.68,0.38,643.95
0.51,0.53,0.31,436.5
0.51,0.53,0.38,449.89
0.54,0.45,0.38,410.59
0.54,0.45,0.38,463.23
0.51,0.48,0.23,439.67
0.51,0.48,0.31,399.2
0.51,0.48,0.31,382.16
0.49,0.57,0.38,942.76
0.49,0.53,0.31,563.5
0.49,0.53,0.38,463.08
0.49,0.53,0.31,472.46
0.46,0.62,0.31,411.92
0.46,0.57,0.31,245.15
0.44,0.68,0.31,28.1
0.44,0.68,0.31,134.57
0.41,0.74,0.23,226.22
0.41,0.74,0.23,251.21
0.41,0.79,0.23,278.52
0.41,0.79,0.23,466.37
0.41,0.79,0.23,569.1
0.44,0.74,0.23,562.41
0.41,0.86,0.23,722.72
0.49,0.63,0.38,660.56
0.49,0.63,0.38,630.64
0.51,0.53,0.38,436.44
0.54,0.49,0.38,471.61
0.54,0.49,0.23,395.53
0.54,0.49,0.15,454.75
0.54,0.49,0.31,605.29
0.54,0.45,0.31,402.35
0.51,0.48,0.31,392.4
0.51,0.53,0.31,986.25
0.49,0.53,0.31,569.83
0.49,0.53,0.31,435.68
0.46,0.57,0.38,482.91
0.46,0.57,0.31,388.8
0.46,0.57,0.15,238.55
0.46,0.57,0.15,36.75
0.46,0.57,0.15,100.94
0.44,0.68,0.15,213.67
0.44,0.68,0.15,251.21
0.44,0.68,0.15,272.21
0.41,0.74,0.15,479.93
0.41,0.74,0.08,576.99
0.38,0.74,0.15,590.36
0.38,0.79,0,786.68
0.46,0.68,0.08,661.89
0.49,0.53,0.08,638.63
0.51,0.48,0.15,456.41
0.54,0.41,0.15,482.25
0.56,0.34,0.15,372.9
0.59,0.31,0.15,453.42
0.56,0.34,0.08,538.1
0.56,0.31,0.38,383.8
0.56,0.31,0.15,410.47
0.54,0.33,0.15,1059.81
0.54,0.37,0.23,596.46
0.51,0.45,0.15,417.46
0.51,0.53,0.23,466.1
0.49,0.63,0.31,384.05
0.49,0.63,0.23,209.72
0.46,0.68,0.23,81.95
0.46,0.74,0.31,86.88
0.46,0.74,0.31,154.82
0.44,0.79,0.31,228.11
0.44,0.79,0.31,336.84
0.44,0.79,0.31,329.29
0.41,0.86,0.23,351.02
0.41,0.86,0.31,392.99
0.41,0.86,0.23,447.64
0.44,0.79,0.23,468.71
0.46,0.74,0.38,533.58
0.49,0.68,0.38,506.08
0.51,0.57,0.38,520.5
0.54,0.49,0.38,518.77
0.54,0.49,0.38,521.83
0.54,0.41,0.38,492.89
0.51,0.37,0.38,466.15
0.49,0.37,0.38,471.16
0.44,0.4,0.23,507.1
0.46,0.3,0.38,507.1
0.46,0.33,0.31,492.46
0.44,0.44,0.38,477.91
0.38,0.52,0.31,492.6
0.41,0.47,0.23,460.6
0.38,0.56,0.23,425.99
0.36,0.62,0.31,374.07
0.36,0.62,0.23,354.16
0.38,0.52,0.23,339.1
0.36,0.56,0.23,323.97
0.36,0.56,0.31,334.13
0.36,0.52,0.31,386.01
0.33,0.52,0.23,445.66
0.33,0.52,0.23,531.85
0.38,0.47,0.23,533.96
0.41,0.39,0.38,529.75
0.41,0.32,0.31,519.09
0.44,0.26,0.38,554.82
0.46,0.21,0.31,552.71
0.46,0.18,0.31,531.7
0.46,0.16,0.23,538
0.44,0.16,0.31,463.26
0.44,0.18,0.23,467.73
0.38,0.23,0.23,511.18
0.38,0.25,0.15,507.11
0.36,0.32,0.15,494.96
0.38,0.29,0.15,497.79
0.38,0.29,0.15,525.55
0.36,0.43,0.08,472.99
0.33,0.52,0.08,424.59
0.33,0.52,0.08,378.34
0.33,0.52,0,348.86
0.28,0.72,0.08,329.95
0.28,0.72,0.08,321.54
0.28,0.78,0,332.79
0.26,0.78,0,386.44
0.26,0.72,0.08,409.93
0.28,0.72,0,449.85
0.38,0.52,0,505.86
0.46,0.3,0.08,541.72
0.46,0.21,0.15,535.18
0.51,0.15,0.08,556.89
0.49,0.14,0.15,548.51
0.51,0.1,0.15,541.22
0.51,0.15,0.15,502.35
0.51,0.13,0.15,464.57
0.49,0.18,0.31,481.4
0.46,0.18,0.23,559.09
0.44,0.29,0.31,544.38
0.41,0.36,0.31,582.21
0.41,0.39,0.23,574.92
0.41,0.39,0.23,534.91
0.38,0.44,0.15,489.67
0.38,0.44,0.15,449.84
0.38,0.44,0.15,399.38
0.38,0.47,0.15,363.42
0.38,0.47,0.15,332.8
0.31,0.61,0.08,327.42
0.31,0.61,0.08,347.42
0.31,0.67,0.15,380.1
0.31,0.72,0,424.65
0.28,0.78,0.08,501.87
0.41,0.62,0.08,513.84
0.49,0.45,0.31,517.83
0.51,0.37,0.38,485.89
0.51,0.4,0.38,461.6
0.54,0.37,0.38,455.27
0.51,0.4,0.38,426.3
0.51,0.4,0.31,503.37
0.51,0.45,0.31,550.32
0.49,0.48,0.31,537.09
0.49,0.48,0.31,603.91
0.49,0.53,0.31,582.2
0.49,0.53,0.31,580.12
0.49,0.53,0.23,565.32
0.49,0.53,0.23,546.41
0.46,0.68,0.38,426.62
0.44,0.79,0.23,384.63
0.41,0.86,0.15,351
0.41,0.93,0.23,316
0.41,0.93,0.15,319.17
0.41,0.93,0.08,327.58
0.41,0.93,0.15,319.13
0.41,0.93,0.15,358.1
0.41,0.93,0.15,375.78
0.41,0.93,0.08,385.98
0.41,0.93,0.15,441.88
0.44,0.86,0.15,460.6
0.44,0.86,0.31,496.54
0.44,0.86,0.15,475.3
0.46,0.79,0.31,468.58
0.46,0.74,0.38,474.81
0.49,0.68,0.31,486.57
0.49,0.68,0.38,508.29
0.46,0.74,0.38,478.08
0.44,0.79,0.31,553.39
0.44,0.79,0.23,588.76
0.44,0.79,0.23,604.24
0.44,0.79,0.23,563.71
0.44,0.79,0.15,592.09
0.44,0.79,0.15,515.01
0.41,0.86,0.23,436.18
0.41,0.86,0.23,379.38
0.38,0.86,0.23,325.72
0.38,0.86,0.23,321.54
0.36,0.86,0.31,325.79
0.33,0.85,0.31,297.41
0.33,0.72,0.38,361.47
0.33,0.72,0.31,388.91
0.33,0.67,0.23,449.5
0.36,0.56,0.38,479.3
0.38,0.62,0.38,630.64
0.44,0.53,0.38,436.44
0.46,0.44,0.46,471.61
0.46,0.44,0.38,395.53
0.46,0.4,0.54,454.75
0.46,0.37,0.54,605.29
0.44,0.4,0.54,402.35
0.44,0.4,0.46,392.4
0.38,0.47,0.46,986.25
0.36,0.52,0.38,569.83
0.36,0.52,0.31,435.68
0.33,0.56,0.31,482.91
0.33,0.56,0.23,388.8
0.33,0.56,0.23,238.55
0.33,0.61,0.23,36.75
0.33,0.61,0.31,100.94
0.31,0.67,0.31,213.67
0.31,0.67,0.23,251.21
0.31,0.67,0.23,272.21
0.28,0.72,0.23,479.93
0.28,0.67,0.23,576.99
0.26,0.72,0.23,590.36
0.28,0.72,0.23,786.68
0.33,0.61,0.31,661.89
0.41,0.52,0.38,638.63
0.44,0.44,0.23,456.41
0.46,0.4,0.38,482.25
0.49,0.33,0.31,372.9
0.49,0.33,0.31,453.42
0.46,0.4,0.38,538.1
0.46,0.37,0.31,383.8
0.46,0.37,0.31,410.47
0.44,0.44,0.31,1059.81
0.41,0.47,0.31,596.46
0.41,0.52,0.31,417.46
0.38,0.56,0.31,466.1
0.36,0.62,0.23,384.05
0.36,0.62,0.23,209.72
0.36,0.62,0.15,81.95
0.31,0.72,0.15,433.9
0.31,0.72,0.15,388.65
0.33,0.67,0.08,343.39
0.33,0.72,0.08,336.84
0.36,0.67,0.15,360.76
0.33,0.72,0.23,380.73
0.33,0.67,0.15,463.26
0.31,0.79,0,544.46
0.41,0.62,0.15,589.72
0.46,0.48,0.23,578.56
0.49,0.4,0.46,598.92
0.51,0.37,0.31,590.61
0.51,0.4,0.31,552.15
0.51,0.33,0.23,527.11
0.51,0.37,0.31,538.16
0.49,0.45,0.31,527.65
0.49,0.45,0.38,535.18
0.46,0.48,0.31,585.26
0.44,0.53,0.31,584.24
0.46,0.53,0.31,533.51
0.46,0.53,0.31,493.23
0.44,0.57,0.23,516.7
0.44,0.57,0.23,511.51
0.44,0.57,0.15,446.34
0.41,0.62,0.15,381.18
0.38,0.68,0.08,350.11
0.36,0.72,0.08,306.12
0.38,0.74,0.15,320.76
0.38,0.74,0.15,306.12
0.36,0.72,0.08,366.08
0.33,0.79,0,433.97
0.38,0.79,0.15,535.14
0.46,0.68,0.23,578.23
0.49,0.63,0.31,575.54
0.54,0.53,0.38,556.98
0.54,0.53,0.38,541.91
0.59,0.41,0.23,536.93
0.59,0.41,0.31,538.68
0.56,0.45,0.31,505.05
0.56,0.45,0.23,523.35
0.54,0.49,0.31,518.52
0.51,0.53,0.31,530.08
0.51,0.53,0.31,530.08
0.49,0.63,0.31,499.95
0.46,0.68,0.31,483.07
0.46,0.68,0.31,481.24
0.46,0.74,0.23,456.1
0.46,0.74,0.31,399.3
0.44,0.79,0.23,365.67
0.41,0.86,0.23,338.41
0.41,0.86,0.23,323.7
0.44,0.79,0.23,335.98
0.41,0.86,0.08,344.39
0.38,0.93,0,374.46
0.33,0.93,0.08,406.28
0.41,0.93,0.15,484.48
0.49,0.79,0.23,501.86
0.51,0.74,0.38,479.23
0.56,0.59,0.38,475.24
0.59,0.49,0.31,484.56
0.62,0.49,0.38,448.84
0.64,0.43,0.38,453.94
0.64,0.46,0.38,460.24
0.62,0.49,0.23,474.72
0.62,0.46,0.23,453
0.59,0.54,0.31,474.72
0.56,0.63,0.08,544.38
0.54,0.74,0.15,582.21
0.54,0.74,0.15,574.92
0.54,0.8,0.08,431.2
0.51,0.86,0.23,414.34
0.51,0.86,0.23,449.84
0.49,0.93,0,357.66
0.49,0.93,0,344.15
0.46,0.93,0,340.23
0.46,1,0.08,327.42
0.46,0.93,0.08,318.07
0.46,0.93,0.08,361.1
0.49,0.93,0,424.65
0.46,0.93,0.08,394.49
0.51,0.93,0.08,435.09
0.51,0.93,0.08,485.53
0.51,1,0.08,449.87
0.56,0.86,0.15,472.93
0.62,0.69,0.08,464.52
0.64,0.64,0.15,457.73
0.67,0.6,0.15,463.18
0.62,0.69,0.31,456.53
0.59,0.75,0.31,483.15
0.59,0.75,0.31,513.91
0.56,0.8,0.15,515.17
0.56,0.8,0.23,529.82
0.54,0.86,0.15,512.51
0.54,0.86,0.23,525.83
0.54,0.86,0.23,455.27
0.51,0.93,0.15,366.08
0.51,0.93,0.15,338.07
0.51,0.93,0.15,316.77
0.51,0.93,0.08,316.77
0.49,0.93,0.08,307.55
0.51,0.93,0.15,307.61
0.51,0.93,0.23,339.49
0.51,0.93,0.23,359.41
0.51,0.93,0.15,381.13
0.54,0.93,0.23,436.48
0.56,0.86,0.23,449.79
0.56,0.86,0.23,458.14
0.62,0.75,0.46,453.94
0.64,0.69,0.46,443.19
0.64,0.69,0.38,453.35
0.67,0.64,0.46,475.08
0.64,0.69,0.38,466.67
0.64,0.69,0.31,516.7
0.62,0.75,0.31,556.89
0.59,0.8,0.31,543.58
0.59,0.8,0.31,573.7
0.56,0.86,0.38,513.84
0.56,0.86,0.31,504.53
0.56,0.86,0.31,467.25
0.56,0.93,0.31,435.36
0.56,0.93,0.31,390.04
0.56,0.93,0.31,362.09
0.54,0.93,0.23,347.5
0.54,0.93,0.23,339.39
0.54,0.93,0.23,330.98
0.54,0.93,0.15,377.91
0.54,0.93,0.23,381.18
0.54,0.93,0.23,434.78
0.56,0.86,0.23,543.74
0.62,0.75,0.15,560.56
0.62,0.75,0.15,436.44
0.59,0.8,0.15,471.61
0.56,0.93,0.15,395.53
0.56,0.93,0.38,454.75
0.54,0.86,0.46,605.29
0.51,0.93,0.38,402.35
0.49,0.93,0.46,392.4
0.49,0.86,0.54,986.25
0.46,0.86,0.69,569.83
0.46,0.86,0.62,435.68
0.44,0.86,0.69,482.91
0.44,0.86,0.62,388.8
0.44,0.86,0.46,238.55
0.44,0.86,0.46,36.75
0.44,0.86,0.38,100.94
0.44,0.79,0.38,213.67
0.44,0.79,0.31,251.21
0.44,0.79,0.31,272.21
0.41,0.86,0.31,479.93
0.41,0.86,0.31,576.99
0.41,0.86,0.15,590.36
0.41,0.86,0.38,786.68
0.41,0.79,0.38,661.89
0.44,0.74,0.31,535.18
0.41,0.79,0.38,563.63
0.41,0.79,0.31,556.98
0.41,0.79,0.31,576.95
0.41,0.86,0.31,546.82
0.41,0.79,0.38,501.63
0.41,0.74,0.38,476.41
0.41,0.74,0.38,530.08
0.38,0.79,0.38,554.3
0.38,0.79,0.31,565.02
0.38,0.79,0.31,549.01
0.38,0.79,0.23,528.33
0.38,0.79,0.15,527.29
0.38,0.79,0.23,524.41
0.38,0.79,0.23,81.95
0.38,0.79,0.23,433.9
0.38,0.79,0.31,388.65
0.38,0.74,0.23,343.39
0.38,0.74,0.23,336.84
0.38,0.74,0.23,360.76
0.36,0.79,0.23,380.73
0.33,0.79,0.23,463.26
0.33,0.79,0.23,544.46
0.38,0.74,0.15,589.72
0.44,0.57,0.23,578.56
0.46,0.53,0.23,598.92
0.49,0.45,0.23,590.61
0.51,0.45,0.15,552.15
0.51,0.45,0.15,527.11
0.51,0.4,0.08,538.16
0.51,0.4,0.08,527.65
0.49,0.45,0.15,535.18
0.46,0.53,0.31,585.26
0.46,0.48,0.15,584.24
0.44,0.62,0.31,595.17
0.44,0.62,0.31,600.07
0.41,0.68,0.23,569.85
0.41,0.68,0.23,554.79
0.41,0.68,0.23,542.8
0.41,0.62,0.15,381.18
0.41,0.62,0.08,350.11
0.36,0.72,0.15,306.12
0.38,0.74,0.15,320.76
0.36,0.79,0.08,306.12
0.33,0.85,0.08,366.08
0.33,0.85,0,433.97
0.41,0.79,0.15,506.54
0.44,0.74,0.23,575.2
0.46,0.68,0.31,580.18
0.49,0.63,0.31,577.03
0.54,0.59,0.38,573.52
0.59,0.45,0.54,538.49
0.59,0.45,0.69,566.7
0.59,0.49,0.62,556.75
0.59,0.54,0.62,563.29
0.56,0.59,0.54,586.76
0.56,0.63,0.46,625.37
0.54,0.74,0.54,640.44
0.54,0.74,0.54,652.35
0.54,0.74,0.54,643.94
0.54,0.74,0.54,617.68
0.54,0.74,0.54,572.04
0.54,0.74,0.54,513.11
0.51,0.79,0.54,460.84
0.49,0.93,0.54,413.42
0.49,0.86,0.31,383.87
0.46,0.93,0.31,375.88
0.46,0.93,0.38,394.49
0.46,0.93,0.38,422.87
0.46,0.86,0.38,429.53
0.44,0.93,0.38,476.6
0.44,0.86,0.46,501.86
0.44,0.79,0.62,479.23
0.44,0.74,0.54,548.18
0.46,0.68,0.62,542.49
0.46,0.68,0.54,525.1
0.49,0.57,0.69,540.24
0.46,0.62,0.62,526.85
0.46,0.62,0.54,493.21
0.44,0.68,0.46,494.96
0.44,0.68,0.31,531.77
0.41,0.68,0.31,508.29
0.41,0.74,0.31,516.7
0.41,0.74,0.23,486.57
0.38,0.86,0.15,521.94
0.38,0.86,0.23,509.85
0.38,0.93,0.15,449.87
0.38,0.93,0.23,433.96
0.38,0.93,0.15,375.47
0.38,0.93,0.15,360.76
0.38,0.93,0.15,339.44
0.38,0.93,0.23,362.91
0.41,0.86,0.15,377.97
0.41,0.86,0.23,409.85
0.41,0.86,0.23,470.66
0.44,0.79,0.15,493.23
0.44,0.86,0.15,500.28
0.46,0.79,0.23,532.11
0.49,0.79,0.31,514.37
0.51,0.79,0.31,493.16
0.51,0.79,0.31,515.66
0.51,0.79,0.38,490.44
0.51,0.86,0.46,487.72
0.51,0.86,0.38,531.11
0.51,0.86,0.38,585.88
0.51,0.86,0.38,591.57
0.51,0.93,0.46,612.41
0.54,0.86,0.46,560.56
0.54,0.86,0.62,535.34
0.54,0.93,0.62,471.57
0.54,0.93,0.46,434.73
0.56,0.86,0.38,367.76
0.54,0.93,0.31,361.55
0.54,0.93,0.38,361.6
0.54,0.93,0.23,376.22
0.51,0.93,0.31,369.62
0.49,0.93,0.31,399.75
0.49,0.93,0.38,357.66
0.49,0.93,0.38,370.97
0.49,0.79,0.46,386.04
0.46,0.79,0.62,426.32
0.46,0.79,0.54,428.07
0.46,0.74,0.46,425.91
0.49,0.68,0.62,426.3
0.46,0.74,0.62,419.72
0.46,0.74,0.62,433.01
0.44,0.86,0.54,418.92
0.44,0.86,0.54,463.16
0.44,0.86,0.46,546.56
0.44,0.86,0.38,522.7
0.41,0.86,0.54,522.62
0.41,0.86,0.46,481.59
0.38,0.86,0.62,481.59
0.38,0.86,0.46,456.87
0.38,0.79,0.62,403.46
0.36,0.79,0.54,368.22
0.36,0.79,0.54,356.31
0.36,0.72,0.62,356.2
0.33,0.79,0.54,342.89
0.31,0.47,0.69,366.36
0.28,0.51,0.69,381.47
0.26,0.55,0.46,399.69
0.26,0.61,0.38,439.97
0.28,0.51,0.54,495.4
0.31,0.47,0.62,542.35
0.33,0.47,0.62,554.36
0.33,0.28,0.77,560.69
0.31,0.31,0.77,535.53
0.33,0.34,0.69,518.72
0.31,0.28,0.62,520.47
0.28,0.31,0.69,547.16
0.23,0.38,0.69,529.03
0.21,0.33,0.54,584.04
0.18,0.26,0.54,582.28
0.18,0.33,0.46,597.35
0.18,0.37,0.46,580.45
0.15,0.4,0.38,548.48
0.15,0.37,0.38,478.08
0.13,0.36,0.31,431.5
0.13,0.36,0.38,377.93
0.13,0.36,0.31,369.53
0.13,0.36,0.38,362.48
0.1,0.4,0.38,355.49
0.1,0.45,0.38,385.04
0.1,0.45,0.31,392.09
0.1,0.45,0.31,453.91
0.1,0.49,0.23,517.02
0.15,0.45,0.23,597.6
0.18,0.45,0.23,579.95
0.21,0.41,0.23,613.29
0.23,0.33,0.23,623.48
0.26,0.3,0.38,623.48
0.28,0.22,0.31,609.43
0.28,0.22,0.23,570.16
0.28,0.28,0.23,576.89
0.26,0.3,0.15,590.2
0.23,0.3,0.23,658.98
0.21,0.33,0.23,647.7
0.21,0.41,0.15,624.23
0.21,0.37,0.15,611.1
0.18,0.45,0.08,575.54
0.18,0.45,0.15,529.83
0.18,0.45,0.08,435.73
0.21,0.37,0.15,420.28
0.18,0.49,0.15,368.22
0.18,0.55,0.23,358
0.18,0.6,0.08,347.85
0.21,0.55,0.15,352.72
0.23,0.46,0.23,388.51
0.23,0.51,0.15,415.89
0.23,0.55,0.08,484.75
0.23,0.55,0.38,559.05
0.28,0.46,0.31,575.96
0.31,0.43,0.31,591.41
0.31,0.47,0.38,612.56
0.28,0.46,0.31,591.41
0.31,0.43,0.23,581.55
0.31,0.47,0.23,557.69
0.31,0.47,0.23,555.49
0.28,0.46,0.54,594.02
0.28,0.38,0.38,619.32
0.21,0.66,0.54,634.38
0.18,0.85,0.38,621.07
0.15,0.85,0.54,607.51
0.15,0.92,0.38,545.5
0.13,0.92,0.38,479.98
0.15,0.92,0.38,430.45
0.15,0.85,0.54,386.38
0.15,0.85,0.46,362.85
0.15,0.78,0.54,356.2
0.15,0.78,0.46,356.25
0.15,0.78,0.46,351.4
0.15,0.71,0.38,394.85
0.13,0.66,0.46,424.98
0.13,0.71,0.46,503.73
0.15,0.6,0.46,612.46
0.18,0.49,0.46,629.48
0.21,0.37,0.46,640.39
0.23,0.26,0.54,654.62
0.26,0.24,0.54,624.49
0.26,0.18,0.54,592.62
0.26,0.21,0.46,586.14
0.26,0.18,0.46,560.5
0.26,0.21,0.46,584.37
0.23,0.3,0.31,628.01
0.21,0.37,0.31,639.38
0.21,0.41,0.23,602.51
0.21,0.41,0.23,588.6
0.18,0.49,0.23,562.23
0.21,0.51,0.31,503.38
0.18,0.49,0.38,474.82
0.15,0.54,0.38,434.88
0.18,0.49,0.38,381.63
0.15,0.45,0.38,383.85
0.15,0.45,0.31,386.07
0.13,0.49,0.31,405.98
0.13,0.45,0.38,423.73
0.13,0.49,0.38,463.59
0.1,0.54,0.46,503.73
0.13,0.45,0.38,537.35
0.18,0.26,0.38,586.14
0.23,0.16,0.38,602.55
0.26,0.06,0.38,618
0.28,0.06,0.38,607.86
0.28,0.11,0.31,616.53
0.28,0.08,0.38,616.53
0.28,0.1,0.38,619.24
0.26,0.11,0.38,526.78
0.23,0.18,0.23,553.61
0.23,0.21,0.15,556.33
0.21,0.3,0.15,525.42
0.21,0.3,0.23,525.51
0.18,0.37,0.15,486.19
0.15,0.45,0.15,469.37
0.18,0.41,0.15,410.2
0.13,0.6,0.08,369.53
0.13,0.6,0.23,376.58
0.1,0.66,0.08,369.53
0.1,0.66,0.08,345.67
0.08,0.71,0.08,368.16
0.08,0.77,0,389.88
0.08,0.77,0,398.35
0.08,0.77,0.08,418.26
0.18,0.66,0.08,448.38
0.23,0.55,0.08,470.39
0.26,0.3,0.23,470.31
0.31,0.28,0.23,492.49
0.31,0.22,0.15,483.41
0.33,0.15,0.31,501.98
0.33,0.17,0.15,515.37
0.33,0.13,0.15,552.15
0.31,0.2,0.31,587.46
0.28,0.24,0.23,607.42
0.28,0.31,0.15,598.7
0.28,0.38,0.15,594.12
0.26,0.51,0.23,579.05
0.26,0.46,0.08,552.07
0.26,0.51,0.15,500.23
0.23,0.55,0.08,414.76
0.18,0.66,0.08,368.17
0.18,0.71,0.08,341.19
0.18,0.71,0.08,349.6
0.18,0.71,0.08,338.62
0.21,0.72,0,345.67
0.21,0.78,0.15,390.73
0.23,0.72,0.15,399.13
0.23,0.78,0.08,421.64
0.28,0.72,0.15,428.69
0.31,0.67,0.08,437.03
0.33,0.52,0.23,456.79
0.36,0.36,0.31,481.59
0.41,0.26,0.38,454.97
0.38,0.29,0.31,461.69
0.41,0.26,0.38,448.38
0.38,0.29,0.31,433.38
0.38,0.32,0.23,461.76
0.33,0.39,0.23,490.14
0.33,0.39,0.15,505.21
0.28,0.46,0.23,476.68
0.28,0.51,0.31,469.48
0.31,0.52,0.31,481.66
0.28,0.56,0.31,422.94
0.28,0.56,0.31,351.41
0.26,0.61,0.38,326.18
0.23,0.66,0.46,327.53
0.21,0.72,0.23,330.26
0.21,0.66,0.23,327.88
0.21,0.66,0.31,354.07
0.18,0.71,0.15,352.72
0.18,0.71,0.31,383.62
0.18,0.71,0.31,448.15
0.21,0.6,0.31,464.97
0.23,0.55,0.31,497.23
0.28,0.43,0.38,511.41
0.31,0.38,0.38,504.36
0.33,0.34,0.46,533.92
0.33,0.43,0.38,518.46
0.36,0.39,0.38,509.97
0.33,0.43,0.38,476.34
0.31,0.47,0.38,482.03
0.31,0.47,0.31,525.1
0.31,0.47,0.31,520.19
0.28,0.56,0.31,528.6
0.26,0.61,0.23,534.64
0.23,0.66,0.15,485.84
0.26,0.61,0.23,468.17
0.23,0.66,0.15,430.45
0.21,0.78,0.15,394.89
0.21,0.78,0.08,342.02
0.18,0.85,0.08,349.6
0.18,0.85,0,330.26
0.18,0.78,0.08,347.08
0.21,0.78,0.15,368.22
0.21,0.78,0.15,386.38
0.23,0.66,0.23,468.28
0.31,0.61,0.38,540.16
0.33,0.56,0.31,511.18
0.36,0.47,0.46,501.98
0.36,0.47,0.38,557.69
0.36,0.47,0.54,509.97
0.36,0.47,0.54,501.64
0.36,0.47,0.54,493.23
0.36,0.47,0.38,477.78
0.33,0.52,0.38,510.29
0.33,0.52,0.38,528.39
0.31,0.56,0.38,560.66
0.31,0.61,0.23,536.8
0.33,0.56,0.08,518.63
0.31,0.67,0.23,518.63
0.31,0.67,0.23,524.32
0.31,0.67,0.23,444.08
0.31,0.67,0.23,388.19
0.33,0.61,0.31,366.47
0.33,0.67,0.23,366.47
0.33,0.67,0.15,351.35
0.33,0.67,0.08,358
0.33,0.67,0.08,386.38
0.31,0.72,0,423.1
0.31,0.72,0.08,526.77
0.33,0.72,0.15,534.73
0.36,0.67,0.08,508.9
0.38,0.62,0.15,506.96
0.38,0.68,0.15,508.63
0.38,0.68,0.23,517.04
0.38,0.62,0.31,515.29
0.38,0.68,0.38,521.94
0.36,0.67,0.46,525.02
0.33,0.72,0.54,529.75
0.31,0.79,0.46,574.75
0.31,0.85,0.38,582.11
0.31,0.85,0.46,559.38
0.28,0.85,0.54,535.52
0.26,0.92,0.31,545.53
0.26,0.92,0.38,489.15
0.26,0.92,0.38,466.64
0.26,0.85,0.38,424.29
0.23,0.92,0.54,408.84
0.23,0.85,0.46,384.98
0.23,0.85,0.38,376.58
0.23,0.85,0.31,376.58
0.23,0.85,0.38,408.84
0.23,0.85,0.38,439.45
0.23,0.85,0.46,508.1
0.23,0.78,0.46,612.31
0.26,0.67,0.54,587.9
0.26,0.67,0.54,594.02
0.26,0.61,0.54,601.83
0.28,0.51,0.54,589.03
0.28,0.51,0.54,594.54
0.28,0.46,0.46,348.56
0.28,0.46,0.38,560.5
0.26,0.46,0.46,584.37
0.26,0.46,0.38,628.01
0.23,0.51,0.46,639.38
0.23,0.55,0.38,602.51
0.23,0.55,0.31,588.6
0.23,0.51,0.38,562.23
0.21,0.55,0.31,503.38
0.21,0.55,0.31,474.82
0.21,0.55,0.31,434.88
0.18,0.45,0.38,381.63
0.18,0.55,0.38,383.85
0.15,0.54,0.31,386.07
0.15,0.54,0.46,405.98
0.13,0.6,0.38,423.73
0.13,0.54,0.31,463.59
0.13,0.54,0.31,503.73
0.15,0.49,0.38,537.35
0.18,0.45,0.38,586.14
0.23,0.26,0.54,602.55
0.26,0.24,0.54,590.05
0.26,0.21,0.54,565.82
0.28,0.18,0.54,616.53
0.28,0.16,0.54,559.16
0.28,0.24,0.46,525.53
0.28,0.24,0.46,562.31
0.26,0.34,0.31,622.93
0.23,0.38,0.31,579.01
0.23,0.41,0.23,601.08
0.23,0.41,0.31,559.06
0.21,0.46,0.31,500.23
0.21,0.46,0.31,476.76
0.21,0.37,0.31,414.81
0.18,0.41,0.31,396.54
0.15,0.45,0.31,374.82
0.15,0.45,0.31,364.66
0.13,0.49,0.31,361.12
0.13,0.49,0.23,359.75
0.1,0.54,0.15,403.19
0.08,0.64,0.08,409.85
0.08,0.71,0.08,443.48
0.13,0.66,0.23,476.76
0.18,0.37,0.31,495.96
0.23,0.3,0.38,552.51
0.23,0.18,0.46,626.3
0.28,0.14,0.38,609.49
0.28,0.11,0.38,617.89
0.31,0.13,0.38,582.91
0.28,0.11,0.31,582.91
0.28,0.11,0.31,596.92
0.26,0.16,0.23,636.32
0.23,0.18,0.23,617.67
0.21,0.26,0.15,601.29
0.23,0.24,0.08,596.86
0.18,0.33,0,514.76
0.15,0.45,0.08,516.98
0.15,0.49,0.08,485.77
0.13,0.6,0.15,461.37
0.13,0.49,0.08,401.39
0.1,0.66,0.08,394.34
0.08,0.71,0.08,386.44
0.08,0.71,0,388.19
0.08,0.71,0,420.07
0.05,0.77,0.08,440.04
0.08,0.77,0,476.83
0.15,0.66,0,500.2
0.23,0.38,0.15,493.16
0.31,0.24,0.15,518.38
0.31,0.24,0.16,535.44
0.36,0.17,0.15,493.57
0.33,0.22,0.23,477.7
0.36,0.17,0.23,462.32
0.36,0.17,0.23,469.37
0.33,0.2,0.31,469.44
0.31,0.24,0.38,521.42
0.28,0.31,0.38,545.29
0.26,0.34,0.31,543.85
0.23,0.46,0.23,505.89
0.23,0.51,0.23,498.84
0.23,0.55,0.23,466.58
0.23,0.61,0.31,418.86
0.26,0.67,0.23,390.73
0.26,0.67,0.23,398
0.23,0.72,0.15,364.72
0.18,0.78,0.08,356.31
0.26,0.72,0.23,343.64
0.21,0.85,0.15,397.1
0.23,0.85,0.08,413.69
0.26,0.78,0.08,472.53
0.28,0.85,0.15,545.75
0.31,0.79,0.23,581.25
0.33,0.72,0,574.23
0.33,0.67,0.15,602.61
0.33,0.61,0.15,574.6
0.33,0.56,0.23,567.45
0.33,0.56,0.23,572.38
0.33,0.56,0.31,562.23
0.31,0.56,0.31,573.79
0.31,0.52,0.31,643.62
0.31,0.47,0.38,636.57
0.28,0.46,0.38,615.43
0.28,0.51,0.46,605.75
0.28,0.56,0.38,579.16
0.26,0.61,0.38,555.3
